Unnamed: 0,date_forecast,series,value,target,target_period
310.0,2021-04-06,forecast,-0.0306726302951574,gdp_world,2020-12-01
325.0,2020-12-01,ipi_jp,0.0,gdp_world,2021-12-01
326.0,2020-12-01,manuf_orders_de,0.0004148487303772,gdp_world,2021-12-01
327.0,2020-12-01,fc_gdp_uk,-0.0006552276114366,gdp_world,2021-12-01
328.0,2020-12-01,x_uv_world,-3.538665819516581e-06,gdp_world,2021-12-01
329.0,2020-12-01,rti_val_fr,1.3329833784235197e-06,gdp_world,2021-12-01
330.0,2020-12-01,manuf_orders_nl,0.0001140584534438,gdp_world,2021-12-01
331.0,2020-12-01,export_orders_de,0.0006182170701754,gdp_world,2021-12-01
332.0,2020-12-01,manuf_ba_conf_de,-0.0001376102813123,gdp_world,2021-12-01
333.0,2020-12-01,cci_kr,-4.705578616816065e-05,gdp_world,2021-12-01
334.0,2020-12-01,mar_freight_nl,-7.769599249927144e-06,gdp_world,2021-12-01
335.0,2020-12-01,fc_x_de,7.272860416365452e-05,gdp_world,2021-12-01
336.0,2020-12-01,impact_revisions,-8.329673205336584e-05,gdp_world,2021-12-01
337.0,2020-12-01,forecast,0.0340183265507221,gdp_world,2021-12-01
338.0,2020-12-08,x_ca,-3.315315782663769e-07,gdp_world,2021-12-01
339.0,2020-12-08,manuf_shipments_us,6.70885811750275e-06,gdp_world,2021-12-01
340.0,2020-12-08,bci_de,-3.957518525283133e-05,gdp_world,2021-12-01
341.0,2020-12-08,rti_val_it,-1.3745522739358773e-06,gdp_world,2021-12-01
342.0,2020-12-08,impact_revisions,-2.955846150049101e-05,gdp_world,2021-12-01
343.0,2020-12-08,forecast,0.0339541956782341,gdp_world,2021-12-01
344.0,2020-12-15,impact_revisions,0.0,gdp_world,2021-12-01
345.0,2020-12-15,forecast,0.0339541956782341,gdp_world,2021-12-01
346.0,2020-12-22,rti_vol_br,1.8397922837021151e-06,gdp_world,2021-12-01
347.0,2020-12-22,rti_vol_ca,4.524995191696498e-06,gdp_world,2021-12-01
348.0,2020-12-22,rti_vol_uk,-5.994222025543633e-05,gdp_world,2021-12-01
349.0,2020-12-22,x_servs_ez,1.089350694297305e-05,gdp_world,2021-12-01
350.0,2020-12-22,x_de,2.7410670461634752e-06,gdp_world,2021-12-01
